Perivascular-FB	23768 80114 23460 10351 10349 2192 5156 10350 101928583 5212 57214 5010 347 84898 5396 1306 30820 2327 1293 5337 101927289 730 3912 27286 1634 55022 101927293 93986 388815 4035 1278 53373 55182 80005 79974 57562 1303 114793 54716 64131 7049 2274 26033 118429 4916 26011 54558 144165 1545 2200 55504 79827 349136 6444 2893 1902 2152 7025 85449 2162 140862 54757 860 2258 3973 3776 55784 4920 1740 51678 1305 8854 8522 10788 89795 348980 259232 10154 25891 105369438 104355297 5318 3290 81792 53616 91522 101928104 4053 257194 84466 114784 3603 3488 5737 33 1281 1646 54829 286411 117581 2719 3908 79776 7058 6332 165186 256691 23072 89932 6329 79987 54947 79083 54504 10319 144406 6095 55640 4147 285154 3915 108 7068 285590 10659 81035 9945 8869 9096 399959 387700 5730 441094 10516 22871 145820 79836 27303 2034 84871 81539 152503 54477 1287 715 716 171024
Meningeal-FB	158038 3778 1301 2139 53353 55304 55244 6542 2138 54757 116328 653 93166 57419 123624 1131 120114 23105 101928104 127602 5729 10512 259232 5318 51678 80310 64168 387597 349136 1612 2263 33 286133 119587 10804 8038 133121 2736 9358 79776 79083 654463 339896 223117 115111 56341 54102 688 50937 4223 9353 54463 54716 8671 3606 54796 57188 91584 80114 10082 346007 5730 214 79822 729830 79781 101928882 392636 1577 79827 80036 2561 23213 92949 10154 114793 100506581 2202 90139 2152 84102 6444 83700 401562 81539 93986 159371 54511 337876 3691 7111 4233 55799 55366 288 145581 266722 5791 783 5783 5136 1832 642776 27086 2752 90102 8626 22837 25890 57134 54221 8633 101928583 4035 56243 6660 5793 23382 22874 9249 23245 9467 26012 1902 5063 23057 27303 1545 22925 79974 10395 728597 6925 2034 1879 133308 53904 10186 8404 5796 399959 9644 4199 323 2774 374378 3672
Artirial-FB	23768 80114 23460 10351 2192 5156 101928583 30820 5212 730 5010 101927289 27286 2327 64131 1293 26033 1306 26011 54716 1303 79827 349136 3290 2258 55784 3973 25891 348980 3776 5318 105369438 6444 10349 10350 57214 2162 1545 259232 2719 33 2152 10154 2893 4920 2274 1902 8854 1646 165186 114784 3912 347 54757 8522 101927293 51678 91522 5337 257194 10788 1305 144165 84898 101928104 104355297 84871 3603 89795 57562 55504 118429 55182 2200 5396 53616 388815 54829 79974 93986 85449 5730 4916 140862 22871 4035 53373 285590 144406 1634 7049 55022 285154 7068 114793 1740 80005 55640 1278 9945 8869 7025 3908 10319 100506403 54532 727936 387700 401541 8814 81035 399959 1908 92293 79836 145820 83478 23254 120 79745 81848 53353 7148 54558 165 79632 3910 10659 1842 29969 55103 441094 715 254827 860 23359 7371 10656 716 9915 22836 55619 171024 22981 3915 1287 54796 4915
Pericyte-FB	80114 23768 23460 5156 101928583 730 101927289 5010 30820 1306 5212 1293 54716 1303 3776 3290 79827 84466 2327 2258 349136 1545 10351 348980 55784 2192 27286 54757 10349 10350 26011 64131 26033 10154 2893 51678 2274 2162 2152 81792 1305 3973 33 5318 6444 57214 3912 25891 1902 347 10788 259232 105369438 4920 8854 101927293 84898 5337 5396 388815 4916 8522 144165 104355297 257194 4035 57562 118429 101928104 1278 5730 7025 55504 285590 79974 80005 3488 114784 1634 93986 55022 53373 22836 3908 140862 2200 81035 55182 6332 63876 9096 285154 89795 10319 399959 171024 441094 53616 23254 84871 8869 387700 145820 7049 1842 6095 7068 5783 10656 83478 727936 1292 9945 860 55799 57134 114793 8814 6383 55619 283383 80332 1740 5602 54558 649 29940 109 10810 401541 81539 3915 716 3910 5325 79611 1291 85449 22801 2321 53353 642776 64067 22877 7545 1287 7450 120
Capillary	667 100874369 79658 151258 79789 8140 5592 5159 84251 51196 6529 3355 23500 4916 143872 1756 6566 26040 440345 92521 8821 100132247 1607 55799 220441 153579 613037 6641 5139 6573 8622 5745 5602 781 84952 783 6541 395 596 50859 1004 92293 2262 55532 3635 6507 10231 477 10052 1368 388815 9863 10217 9934 338596 7804 11309 4854 9839 7037 65983 57630 84879 23263 343450 7450 5334 253782 2913 51162 7075 57685 5332 8566 2059 140876 1119 9037 57101 5787 2078 50509 83857 306 949 9806 79993 2918 9079 8633 1730 3655 124359 54039 800 8490 401474 55243 8654 2313 64759 79742 79875 81035 744 57181 25924 53405 6539 6480 5420 2895 152330 57125 55691 64094 1780 152189 5362 7035 3708 117248 9628 55824 5175 256435 5243 57608 2122 4651 558 9429 64798 4811 6505 4301 10090 682 340485 6909 7222 3908 64123 540 1634 100132891 10085 4091 5125
Arterial	79658 5592 4430 6529 79789 3355 5159 221981 5336 27115 143872 84251 51196 4916 23500 4091 151258 1607 8821 55799 220441 6573 54438 255488 5745 477 8503 100874369 22998 6641 5787 1356 8622 5139 3909 2078 23284 64123 4811 25924 4855 5602 249 4301 6507 7010 1368 2262 55532 596 395 1004 9844 79875 10052 5175 783 1756 2122 85358 10217 154661 9934 79993 57101 1009 5362 7450 4854 10231 55930 152189 3983 2317 114800 338596 79602 6513 654 257019 9429 388815 3655 27147 50509 7424 2913 54873 2313 140876 117248 124359 9037 2918 2043 51705 5420 25758 256435 8490 19 7052 401474 116159 22856 147463 151473 81035 23243 8633 130367 1948 6539 64759 55917 54039 57125 54622 5243 55243 728577 51162 57514 4842 153579 3680 64283 1780 152330 64094 2895 947 79772 9628 55824 6103 2530 1124 9709 28231 253782 10090 6909 558 6303 57493 57580 1634 744
Venous	128553 10257 386617 10268 92521 80790 57556 80704 3566 51365 23263 54796 23670 2114 3570 79658 151258 169792 8809 6529 6505 140803 9267 57186 4086 5159 79789 10135 80150 5592 57655 84251 1836 8821 79742 6566 6103 23500 3459 7052 56913 1009 3554 1362 64409 51703 8140 5175 4916 3355 58494 9839 154043 4093 11309 1767 10171 51196 3455 55227 57211 117248 400550 1607 143872 160335 8771 5321 220441 966 55799 3953 57477 3572 2078 25825 7122 4781 5829 306 124359 8829 7164 5445 2313 57101 7450 51162 1326 1356 357 5139 6573 477 8622 6641 79772 56034 1368 22856 5787 6461 10964 28231 4857 25924 667 79993 395 401145 9201 55532 6541 10231 3096 728577 55959 5467 84910 23114 6507 5602 10346 9180 2262 4651 10052 1756 3983 5745 10501 596 388815 64123 153830 9934 115677 9334 3673 54625 4854 90632 9712 54873 57561 4301 3717 2122
T-cell-mixed	5788 313 94120 8631 10788 55843 919 10320 154075 84433 6775 10225 5588 54518 149628 1794 2533 23533 3683 100506403 4542 54331 4155 3702 81539 55784 3676 4603 963 22806 26191 9595 9262 64131 321 6653 133418 64919 864 9402 51411 100506776 6503 399 81563 128611 51348 100130231 84174 80310 89846 10417 256380 353345 339789 10125 387357 3936 401124 286530 84941 125488 147138 100528032 3932 114836 80342 914 752 7535 7409 51316 9047 9744 257106 3071 22821 3824 5521 10451 4684 10666 3718 814 55619 10507 23043 80709 79668 26999 197358 165631 5579 285513 81704 6916 113 23108 100506736 5729 10578 7294 976 137835 118788 4773 9516 5795 23225 10396 50515 123036 8514 11262 27303 139818 55809 56990 5305 22837 5793 323 51571 9750 10659 841 7082 10186 2534 6867 91526 64744 5527 288 56479 9910 440193 54847 23240 26034 9263 1879 6793 896 868 6925 5150 8476 4154 472
T-cell-vascular	5788 8631 313 919 94120 55843 10788 10320 154075 84433 100506403 1794 2533 23533 54331 149628 10225 81539 5588 3683 55784 3676 54518 22806 963 3702 81563 9595 64919 4603 26191 6653 3932 286530 321 100506776 387357 9402 133418 51411 399 6503 353345 80310 128611 3936 89846 147138 814 401124 80342 752 256380 100528032 10417 84174 4542 3718 10125 125488 100130231 10451 22821 10507 10666 4155 6775 23043 80709 5521 51348 3824 23108 64131 9262 864 79668 81704 4684 285513 5579 26999 123036 55619 976 100506736 55809 5795 26034 56479 139818 23240 4773 288 10578 23225 23157 8514 7294 841 9516 9938 11262 56990 50515 5150 2185 8527 1535 678 202 9750 10396 9194 54941 440193 5305 64744 54847 80003 5527 51571 960 79745 472 84159 23228 91526 896 91523 2534 116984 84766 29121 9263 29799 26031 23370 27436 868 6789 9910 83988 6793 10659 4644 57674 143098 3631 5293 9760
Perivascular Macrophage	6916 1794 54502 313 54518 5788 2533 55016 342184 23533 3055 6850 6503 6556 1612 9332 7097 10320 118788 64092 221472 4360 963 1536 10859 4481 1462 3071 7409 752 3936 79895 2212 1378 84106 64231 1438 58475 9473 6688 10288 942 89846 27128 3687 170591 1441 3587 6614 120425 643680 7096 342510 64581 51338 3753 150372 22797 55843 9770 10788 9595 5452 51411 586 9262 8522 5023 2180 1520 409 100506403 240 54504 4542 8635 113 7226 10154 3059 6653 284759 388325 64744 54947 9056 89857 84034 83478 84898 23406 57698 57476 3718 80896 81704 3274 2162 1890 29992 3683 128346 4067 2185 30817 64098 5791 79890 8514 79705 374655 5027 23108 3778 8942 23166 285195 64131 55784 5795 6546 81553 1436 124935 5579 5793 393 401548 139818 10451 27303 323 22837 51571 4155 1240 54757 79651 3676 11031 4644 10186 6867 976 7082 284996 9938 285590 23312 4126
Microglia-vascular	6916 54502 1794 313 55843 2533 54518 5788 6556 3055 1612 7097 10320 1536 6850 118788 23533 221472 6503 9332 10859 4481 3687 942 64092 6688 1378 3936 963 51411 1462 79895 3071 64581 4360 64231 58475 10288 2212 84106 3587 7409 9473 4688 27128 120425 752 89846 5452 1438 55016 100506403 342184 8714 80896 9056 23406 1520 240 9262 2180 10788 3059 8522 4542 54331 55784 30817 3683 409 54504 10154 54947 29992 81704 3676 2185 1890 64744 3778 23108 4155 8635 57698 64131 83478 84898 4067 8514 5795 8942 2162 23240 9830 79890 5579 23312 9050 4261 124935 54757 81553 139818 5142 6546 5058 116985 23166 9938 50515 285195 374655 393 4126 976 1436 284996 11031 401548 10507 51571 9516 3784 1075 25832 84868 55840 151556 5791 84959 285590 55320 23313 10451 25939 55589 4125 1508 51816 4600 79745 157 10673 132320 960 9586 114793 22877 200424 54103 10312
