Endothelial	79658 79789 5592 6529 5159 151258 84251 3355 51196 23500 4916 143872 8821 1607 55799 220441 6573 6641 5139 1756 8622 5745 477 100874369 5602 1368 6507 2078 2262 395 5787 55532 596 783 10052 10231 9934 7450 57101 25924 5175 388815 4854 10217 79993 8503 64123 1004 27115 79875 338596 4301 124359 2313 2913 4430 2122 22998 255488 117248 153579 3655 51162 140876 50509 4855 4811 5362 2918 8490 85358 9037 401474 5420 152189 84952 3983 154661 81035 256435 23263 55243 54039 64759 4091 5243 9429 11309 6539 6103 79602 57125 152330 8633 7052 130367 64094 1780 253782 2895 55824 744 8140 22856 114800 65983 7010 6541 28231 6513 558 6909 9844 3635 10090 221981 306 800 1634 57514 6480 54438 9628 100132891 257019 54873 10085 57480 57194 8825 728577 2043 79742 2887 57630 57493 7222 1285 55691 2317 6505 7122 8654 9096 51703 23670 283383 90632
Fibroblast	80114 23768 10351 23460 10350 10349 57214 101928583 2192 5156 84898 93986 5337 5010 347 388815 5212 4916 114793 399959 101927289 30820 5396 4035 1634 81035 55022 730 80005 3912 1293 1306 5730 79974 27286 2327 55182 101927293 54757 7049 57562 53373 64131 1278 374378 144165 6444 10319 349136 2274 441094 54716 54558 26033 26011 79827 1545 118429 1303 1740 2034 7025 55799 2200 23254 1902 2152 401541 54477 9096 120 1009 51678 2162 55640 85449 3915 2893 259232 140862 2258 55504 57134 10154 55784 7068 3910 8869 5318 89795 5578 101928104 3973 285154 3776 1305 8522 348980 4920 860 33 257194 53353 3290 10788 10659 54532 8814 10656 8854 25891 105369438 81792 1301 104355297 53616 91522 4053 79776 114784 3488 84871 285590 22871 9945 3603 727936 100506403 387700 79836 3908 6095 79611 145820 8470 63876 22836 716 79745 171024 715 5783 51422 152503 1842 83478 5793
Microglia	6916 54502 1794 313 55843 54518 5788 100506403 2533 4542 55016 3055 6556 342184 23533 2180 6850 7097 10320 5452 1612 6503 9332 118788 221472 10788 1536 1520 8522 240 4481 10859 3059 9262 64092 3071 80896 79895 4360 963 3687 64231 7409 8635 3936 942 1378 2212 54504 6688 58475 84106 1462 10154 409 752 1438 54947 23406 51411 9473 3587 9056 89846 27128 10288 64581 113 1441 170591 4688 120425 9770 586 284759 9595 64744 6653 81704 57698 83478 30817 84898 54331 29992 79705 3683 3778 2185 57476 1890 3718 55784 84034 4067 2162 3274 23108 5027 79890 5795 4155 64131 8514 8942 3676 23166 124935 374655 6546 5791 285195 1436 139818 81553 393 1240 5579 401548 4261 54757 9830 50515 11031 9938 51571 6261 23312 23240 284996 4126 10507 9050 79651 5142 55840 116985 84959 1075 3784 976 5793 10451 285590 1508 4644 22837 55619 200424
Neuron_ex	80333 55384 9378 138046 80059 56479 253559 9515 6857 2259 84871 26033 4897 288 2891 257194 10777 1826 6000 114088 286411 26059 57554 222183 23040 8618 146713 54212 57731 815 2915 774 4753 4137 440823 283455 26038 57282 4684 114788 40 9478 2903 23072 114795 121256 9758 1131 84530 6616 9568 22999 491 342184 9892 51761 2890 23105 100507421 2562 81849 266722 27445 25769 56853 1016 8745 64168 348980 2904 148641 1759 84623 3756 5522 127138867 284930 120114 2567 460 6456 5067 816 6854 285175 554226 10368 2902 59283 729993 9899 60680 3751 255928 23544 7143 101927189 90134 1008 101927554 9312 51555 56934 23504 118427 114786 84966 10369 26220 83851 6457 57497 79698 653316 6585 3747 57512 6323 9348 79605 146664 1612 23732 57144 147381 9066 79953 3760 57795 254122 7447 55530 3354 10690 9717 285780 53335 119 57582 85300 64405 645323 55061 23217 80725 114783 2911
Oligo	25769 57698 84978 9705 5521 288 4155 9745 4684 6695 118611 5101 57475 51555 158471 344148 55016 4336 4685 55314 131096 7018 9053 101928583 23321 5789 84623 64067 6457 2824 253559 6446 5435 51148 28316 23242 79152 5168 114792 8537 56899 4137 9586 121601 23671 20 5129 23705 5354 22871 1902 1501 26289 4340 9625 259232 933 101927459 80725 2263 5046 6900 221458 342035 5010 101927768 85445 7368 84735 84466 387486 9717 152404 101101773 79628 5027 23120 283547 64399 222537 219287 10507 745 2346 23127 54463 2065 63895 57554 443 54443 64168 100287225 8522 4036 114805 5654 56062 79776 79953 54886 285668 4118 4212 84457 115584 114088 57571 286411 28513 11240 100128675 2891 2628 3696 84440 100507377 23149 93377 283999 58480 124903732 286827 4211 92737 6663 56896 220296 9498 100289137 9770 57467 4099 2861 60484 27087 10690 8549 100506421 643965 100131897
Pericyte	6507 8622 79875 57101 6573 5787 2078 4301 25924 2918 57194 6539 22998 5175 3983 7450 338596 6529 2913 79993 23500 401474 2262 5362 8503 5745 256435 2313 64123 84251 3655 255488 117248 10580 124359 55532 84952 81035 9934 2122 27115 57125 153579 51162 4855 5159 6480 1368 3355 477 4091 85358 154661 11309 3480 8490 79789 9844 9429 143872 151258 79602 6541 22856 23263 79658 8140 5420 3635 5243 51196 10052 152189 6641 130367 6103 105 140876 4781 1607 54873 2887 54438 114800 7010 50509 2043 23670 8470 221981 55824 7052 2317 10090 55679 5592 92293 6505 10217 8821 7222 728577 79742 5602 306 220441 3909 57181 4643 54453 4811 6513 57493 744 159195 55022 1285 28231 57514 283383 64344 596 11178 6540 27443 2022 90632 7037 54039 55799 388815 4854 3566 116159 57480 10098 55959 399959 9712 51703 9037 152330 4916 253782 54622 57477 23284 5293
SMC	6586 4629 9628 23037 57480 2313 57101 201501 221395 6196 5139 2122 7450 5787 79993 83716 25924 22998 2078 79875 5175 5243 152189 8503 5583 6397 57514 55604 338596 153579 9844 4163 64123 51162 117248 4301 783 8395 3655 10231 255488 79602 84952 256435 3983 6546 5420 54739 124359 3075 154661 2321 4855 4739 4862 85358 8566 344558 11309 9429 9472 25802 4091 3635 1780 29119 9060 23263 54453 949 51088 115677 57493 8140 4916 9922 5924 5362 9882 93664 401474 93649 130367 1837 79658 25992 1608 23348 6581 9712 6103 1756 221981 57608 51705 4162 5592 6513 7010 57181 2534 114800 159195 2022 51176 11155 306 3455 7052 90632 28231 83938 54873 79742 57732 10098 6541 2895 54622 54438 2043 29780 10529 79789 5136 57477 7037 8496 151258 55959 5445 63027 728577 54625 109 6303 7122 94240 23670 256987 6480 51196 5939 11213 116159 57381 29091 64327 2317 51703 5128
T-cell	5788 8631 313 94120 919 55843 10788 10320 79668 154075 84433 6775 1794 10225 100506403 2533 149628 23533 5588 5579 4542 55619 54331 100506736 81539 3683 54518 81704 55784 3676 4155 22821 80709 3702 10451 22806 963 23043 3824 4603 5521 26191 9595 64131 64919 6653 321 81563 133418 864 100506776 9402 976 51411 23108 10507 285513 9262 399 6503 26999 286530 3932 128611 387357 80310 353345 89846 10125 3936 125488 147138 100130231 84174 256380 10666 401124 10417 51348 100528032 80342 3718 339789 84941 114836 752 4684 814 7535 7409 9744 123036 165631 6916 10578 4773 7294 5795 9516 23225 55809 139818 8514 50515 11262 137835 56990 288 10396 26034 56479 23240 841 23157 9750 5305 5150 64744 440193 8527 51571 678 9938 54941 54847 5527 2185 1535 91526 2534 10659 472 896 9910 9263 23228 202 868 6793 6789 116984 91523 29121 4154 80003 29799 9194 83988 57674 9760
Trans-Endo-to-mural	4916 9628 1004 57181 9457 1909 4629 59277 10335 54843 5136 401190 27145 8736 93649 59 9472 11155 84952 22979 654 3164 64595 9429 50859 7404 55740 1496 11163 83869 126374 4651 83872 2022 388815 9258 149840 283659 11141 388336 8829 399959 55022 9580 54567 6579 22885 54922 4842 282996 23005 1634 79905 10411 3337 7482 29995 5789 7424 7316 100996709 6515 56261 6533 54329 5585 55137 163259 93663 92745 1760 57162 8842 3320 285045 3908 23254 22801 6091 5396 79572 80005 3329 93986 3315 10350 4478 55182 10808 8884 80864 8671 84898 128553 10728 5351 23710 23179 10349 3326 285195 11174 10397 53373 80055 219654 160335 54558 79668 55640 7430 171586 5295 10628 114793 51422 3899 9542 7049 4792 85363 694 2923 476 28231 3304 7453 9709 388 11170 6171 1915 4124 3397 7009 10346 153830 7832 10209 3459 966 54880 567 3429 1974 3021 6415 3107 10365 8809 3399 1052
