gene,log2FoldChange,pvalue_adjust
RUFY3,-0.3241180166978866,0.07188058207738005
CNTN1,0.09602871870305633,0.9736769331144498
WWTR1,-0.08191717964088521,0.9536238205977748
AGPS,0.09194389160480529,0.9687793803698153
ATP1A2,0.030603536294389975,0.9885711306168037
TTC27,0.06304951366123081,0.9720624476995892
PHLDB1,0.1143839828476515,0.9432469421682389
PRDM11,-0.12129965302773428,0.9337344079194684
HGF,-0.10993663935047528,0.9859684330174772
ZRANB1,0.09938371183746487,0.9454054451530233
ADGRA2,-0.0730740566375989,0.9807534874311976
ZFP64,-0.6095418262419934,0.603009482881757
MNAT1,-0.014368204073417146,0.9907793689541429
SAMD4A,0.12107022207124302,0.9548152223161293
RUNX3,0.2634205679005072,0.9213331727531756
MRE11,-0.21015329740195096,0.8972793114836908
SERPINB1,-0.814931074593223,0.3937269397865793
SPAST,-0.20784962371706828,0.8758569597784336
NRXN3,-0.3047745723621865,0.9187321393671186
OSBPL5,0.09422850062443125,0.9536238205977748
AQR,-0.151728392715925,0.9083801563447949
CPS1,-0.1876708370522982,0.9536238205977748
FHL1,0.08741553043517153,0.9808532095795177
RTF2,-0.07748378664174359,0.9720624476995892
RNF10,-0.1421584812721888,0.8805930965179893
ZNF839,-0.400367163688089,0.8437891113730397
ZDHHC6,-0.42903642209674153,0.7197232522249255
RNH1,0.01615128301084541,0.993832896513142
NDUFS1,0.06309486784140875,0.9643682957333206
RB1CC1,-0.10808923853993754,0.9104693936129805
ERP44,0.08405039160469434,0.9538855719444287
AKAP11,-0.14987643798014585,0.9175762350619926
SNAPC1,0.45411032901794013,0.8124521871264095
DERA,-0.23713334660262067,0.8034163222605413
STRAP,0.058438305396673204,0.9873508537128995
GCLM,-0.640398213003177,0.6580158023326785
UBR2,-0.028736410488362576,0.9859684330174772
EHD2,-0.1229450444109522,0.9538855719444287
CCDC28A,-0.16900454909578003,0.9655251672088734
HSF2,0.5308214806668966,0.7505769787879834
PHF20,-0.015553166388591822,0.9931103099402374
NR1H3,-0.4458168640273944,0.6471293906703988
NCAPH2,-0.2347530316368695,0.9536238205977748
SEC63,-0.30689998896811777,0.3822041513334501
KPNA6,-0.03607979115386007,0.9859684330174772
VIM,-0.2018495632972304,0.9096462964605151
FAS,0.16927565496878252,0.9526182277492081
CD44,-0.44562953521372783,0.6988852508783183
AGPAT4,-0.3990659010695674,0.7103836279210618
MIPEP,0.013484994893526104,0.9937739817837871
PRKCH,-0.31107984603399985,0.4743509934936793
IFNGR1,-0.6542835100967277,0.2282505792019324
VRK2,-0.29815710354496916,0.6666085948629806
TNFRSF1B,0.040489249303033985,0.9907793689541429
VEZT,-0.03917170851903433,0.9814400376883268
POU2F2,-0.23500827105473915,0.9548152223161293
BRD9,0.1081469035596412,0.9538855719444287
SNX1,-0.12213796481205787,0.9259695920857405
TBPL1,0.1961290608222398,0.9536238205977748
BCLAF1,0.2218341589205023,0.8034163222605413
SLC39A9,-0.17646471623275395,0.87635769291924
TFB1M,0.10889523556100436,0.9628396524466205
RABEP1,-0.07295243173031629,0.9536238205977748
NUP160,0.09692760436245292,0.9377633602004668
IKZF2,0.07602604288010202,0.9756753228547032
FAM13B,-0.11659169210382017,0.8781964668487461
ARHGAP31,0.37249869762126686,0.6330705394582102
SARS1,-0.40539631389670355,0.6471293906703988
RANBP3,0.036967840436777144,0.9907793689541429
ARID4A,-0.1527451438328383,0.8617032051417243
EIPR1,-0.09167694365854939,0.9720624476995892
PNPLA6,0.40654135858228735,0.791014420274465
IFT88,-0.07764860430568366,0.9550782836790218
ALG1,-0.16159547967264867,0.9687793803698153
ZCCHC8,-0.25885630915275576,0.8072750487559021
LRRC7,0.035434369029990545,0.9936006033925205
FUT8,-0.15277025592703153,0.9087263762974098
UBA6,0.04293218915512345,0.9873508537128995
GAB2,0.3434256337314211,0.3564317172238929
ATP6V0A1,-0.23841910543582698,0.791014420274465
PIAS1,0.08943387284228846,0.9536238205977748
SLC4A7,-0.24013865900308207,0.9082750780817187
MAP2K3,0.1257177159494371,0.9720624476995892
TMSB10,-0.22403942103791538,0.9538855719444287
RNF19A,0.10230157779399594,0.9432469421682389
PEX3,-0.006343415301970387,0.9949533444349129
SH3YL1,0.028721887061427493,0.9931103099402374
VCL,-0.2520639926295889,0.7404848021301784
DAPK2,0.9397722112315765,0.21275369357402493
NSMAF,0.009620943675684654,0.9937739817837871
ADSS2,0.29179457329272107,0.7955504945756308
TIMP2,0.37419771132545465,0.8124521871264095
RFC1,0.14496256392265203,0.9083801563447949
TBC1D23,0.23388044585876572,0.7553508857525969
CUL3,-0.06070641413636035,0.9538855719444287
ZZZ3,-0.1274690694590482,0.8961556542316084
TUBG2,0.13968845840982427,0.9538855719444287
NSUN2,-0.3898737637789579,0.6576655908818444
FBXO42,-0.0958764442367763,0.9454054451530233
MFAP3,-0.218087206862005,0.9082750780817187
MRI1,-0.10526958419540873,0.9728189894258308
PI4K2B,0.10520810763275565,0.9687793803698153
BOD1L1,-0.0038096767536058705,0.9949533444349129
EDC4,-0.018664873238091878,0.9937739817837871
TRIO,0.01917292506567598,0.9890419942117048
CLEC16A,-0.003266004839959403,0.9952150615072441
ZFYVE16,0.051639624764473147,0.9720624476995892
RIPOR1,-0.12632602390723532,0.9589626872974782
RAI14,-0.0060916912986635355,0.9949533444349129
PNKP,-0.3108133084583215,0.8805930965179893
PHLPP2,-0.13521163345981077,0.9202633893617181
STAU2,-0.02568898763716992,0.9873602475445423
CTNS,-0.18641879847292248,0.9534977696407524
INPP4A,-0.2530004179817799,0.6580158023326785
PSMA4,0.16597653640784585,0.9538855719444287
LSG1,0.03112367034831192,0.9936006033925205
RIPOR3,0.6208238057571075,0.5459812702896907
AIFM2,0.25994823368035447,0.9083801563447949
SPATA7,0.09449007667597914,0.9687793803698153
MED17,0.10614574925785213,0.9638708190089075
DCUN1D1,-0.15615723697665013,0.9033763195621944
JADE2,0.09067995012817529,0.9720624476995892
ZIC2,0.9238402639855262,0.21277984621406273
LCP2,0.37806661501308925,0.7051083919053518
TRIT1,-0.13406736547224712,0.9538855719444287
CTNNA1,-0.06434941591080222,0.9526182277492081
PHKA2,-0.10068098376232221,0.9687793803698153
CNTLN,-0.041482924150785166,0.9804284575176426
EPHA3,0.34420837338619775,0.7852297667713048
GEMIN8,0.0494480216769793,0.9914929484949104
OFD1,0.04353380483124099,0.9896987453759634
GPM6B,0.29415156412578064,0.9465019655972512
PREX2,-0.22964968706507188,0.5338854335508688
WDR37,-0.045570219189286464,0.9873508537128995
YTHDC2,-0.21263905945225856,0.7272724713260981
CTPS2,-0.16736389431223567,0.9208218110404729
ATP6V1H,-0.021680743376241946,0.9931103099402374
POLR2B,-0.16209771822226768,0.9209487835036848
ATOSA,0.06498983425753975,0.9700020216489809
ARAP2,0.05589523403806753,0.9720624476995892
TPR,-0.23336278713747238,0.6580158023326785
CP,-0.9367697719028705,0.43774637133384386
KATNIP,0.13494866470150418,0.9489349737545422
DTNBP1,-0.0552207260077287,0.9807534874311976
ANO2,-0.3262446813716398,0.9028734773731247
C12orf4,-0.10496764067626096,0.9720624476995892
SCML1,-0.04638326119647549,0.9907793689541429
WWC3,-0.06034245427326525,0.9806459408559761
ARHGAP6,0.06791008978095067,0.9651561797714563
MAP4,-0.2774822450542641,0.5865352589223949
GOPC,-0.11199837157040589,0.9384639217626338
USP28,0.23489944068702248,0.8617032051417243
HDAC9,-0.20092225976749314,0.9432469421682389
TSPAN17,0.28182634955285885,0.9249342692878981
CC2D2A,0.06092284714835161,0.9859684330174772
RRM2B,0.44992848092791604,0.7388422136695496
ZNF800,0.2874963894645306,0.6498592265375808
SNX29,-0.1179405029441744,0.8905634356944083
LMO3,-0.167555728802977,0.9548152223161293
RSF1,0.06414505695676362,0.9536238205977748
VPS13D,-0.07230416214630066,0.9536238205977748
CELF2,0.36587538028388755,0.2899719486037548
FAM120A,-0.13022034352712852,0.9259695920857405
R3HDM1,-0.0026062543107739674,0.9952856481332758
KITLG,-0.2426310631300248,0.9248202867392059
ERCC8,-0.2581340098431652,0.791014420274465
ADAMTS6,-0.12615706041861977,0.9807534874311976
H6PD,-0.008383875954261199,0.9943622128780127
PER3,0.07978005329870395,0.9687793803698153
LTBP1,0.6189240656833589,0.20998075613691758
RCN1,0.11500207909925804,0.9720624476995892
RFC2,-0.13371007472524588,0.9720624476995892
ARID1B,0.15887285634481738,0.6031986477419898
NEDD4L,0.12660528042098274,0.9070540097749906
HEXB,-0.1387306413575018,0.9538855719444287
PTCD2,-0.22660005269932113,0.9536238205977748
NEXMIF,0.0672002758755136,0.9873508537128995
JKAMP,-0.2491000296297624,0.9279081239940462
DKK3,-0.3385493187848507,0.8363922284261609
MCUR1,0.21849092186501007,0.9409108706241655
LIMA1,-0.2989203794731665,0.6953983562723617
LETMD1,-0.3423847214472153,0.6889728056020685
LAMC3,0.1550360511790322,0.9243881495864816
MAPK9,0.042833299710962607,0.9907793689541429
COL23A1,-0.11513846132882152,0.9873508537128995
BCAR1,-0.26162197460668307,0.8712503921589732
FHIP1B,-0.7323006399163207,0.4452496069744093
HERPUD1,-0.33951723482221685,0.7051083919053518
PIK3CB,-0.42207369550647117,0.16681935132510692
CYBA,-0.030086116984718858,0.9936006033925205
HEBP2,-0.08544451447843907,0.9825919533733778
MPHOSPH9,-0.11448680873894539,0.9474195755603078
PLEKHA5,0.09737944835668942,0.8513702307692426
RRP12,-0.08807600946195225,0.9859684330174772
FNIP2,-0.29245128954349403,0.6498592265375808
TTC17,0.10824710803908225,0.9028734773731247
FOXN3,0.03404648106318439,0.9825919533733778
MCF2L2,-0.451478737493845,0.6186660304668414
LAMA3,0.09468284971322141,0.9843678427146184
AP5M1,-0.09885045849888359,0.9623661497516475
ANAPC4,-0.2636064026776204,0.8354403346493902
THRAP3,-0.16627684424157918,0.835236368408846
