gene,log2FoldChange,pvalue_adjust
ARSD,-0.13036137366921108,0.999976290894045
PNPLA4,-0.2169475981495534,0.999976290894045
MYH13,0.04175269620562701,0.999976290894045
ADIPOR2,-0.26597421326048065,0.999976290894045
CDKL3,-0.1856497362009223,0.999976290894045
UPP2,-0.16582310084469443,0.999976290894045
MARK4,0.0884775882593698,0.999976290894045
PROM1,-0.35278589015377226,0.999976290894045
CCDC124,-0.06275430808060717,0.999976290894045
PAFAH1B1,0.015162469990844425,0.999976290894045
NOS2,0.02905533273841,0.999976290894045
DNAH9,-0.39423147838522454,0.999976290894045
BLTP2,-0.009829105161196573,0.999976290894045
SLC13A2,-0.026059688770269523,0.999976290894045
GAS7,0.09872300303506756,0.999976290894045
TRAPPC6A,-0.7525088631588694,0.999976290894045
MATK,0.20658627639866392,0.999976290894045
CD79B,-0.09149461316136916,0.999976290894045
SCN4A,0.16474943858849425,0.999976290894045
ST7L,0.0725780179186779,0.999976290894045
RPUSD1,-0.31475291739525507,0.999976290894045
RHBDF1,0.25681013385007717,0.999976290894045
LUC7L,-0.15190525202204222,0.999976290894045
CACNA2D2,0.05341359258463204,0.999976290894045
BAIAP3,0.5249432951316703,0.999976290894045
TSR3,0.9721736736426723,0.999976290894045
PIGQ,-0.3669410728091868,0.999976290894045
CRAMP1,-0.24523431973237161,0.999976290894045
TEAD3,-0.03522588613435468,0.999976290894045
SELE,0.23880496539279591,0.999976290894045
DNAJC11,0.030743472944469854,0.999976290894045
FMO3,-0.6299139130108731,0.999976290894045
MYLIP,-0.02760503380874683,0.999976290894045
PSMB1,0.34091047536035424,0.999976290894045
SYN1,-0.4585947711274929,0.999976290894045
JARID2,0.009927106732123377,0.999976290894045
CDKL5,0.18156459685122536,0.999976290894045
CAMK1G,-0.31953098640106814,0.999976290894045
CDK11A,0.5358089511385558,0.999976290894045
NADK,-0.08736480544731932,0.999976290894045
TFAP2B,-0.7040863325018283,0.999976290894045
DLEC1,-0.5807496577161738,0.999976290894045
CYTH3,-0.24543960160690356,0.999976290894045
ADAM22,-0.32448856298238815,0.999976290894045
SYPL1,0.16715306883307227,0.999976290894045
CYB561,0.78811667793406,0.999976290894045
SPAG9,-0.10208697560120775,0.999976290894045
CELSR3,0.2277311926380235,0.999976290894045
AASS,0.1775416564598358,0.999976290894045
PLEKHG6,-0.026059688770269523,0.999976290894045
SS18L2,-0.3486488380048909,0.999976290894045
MPND,-0.18383709113688618,0.999976290894045
MGST1,1.7424104331816281,0.999976290894045
CRY1,0.21838452252504204,0.999976290894045
NFIX,0.05004979993878359,0.999976290894045
ST3GAL1,-0.27586859477180475,0.999976290894045
MMP25,0.06454375642579142,0.999976290894045
IL32,-0.08244874298338074,0.999976290894045
PKD1,0.05836098151919622,0.999976290894045
MED24,-0.4050329207129799,0.999976290894045
RHOBTB2,0.04568342072239031,0.999976290894045
HEATR5B,-0.009169577287203811,0.999976290894045
SEC62,0.0411653134848906,0.999976290894045
RPS20,-0.5815919267791106,0.999976290894045
CSDE1,-0.10583618457701845,0.999976290894045
UBE3C,-0.0054018369886176644,0.999976290894045
REV3L,-0.1668081604661245,0.999976290894045
TENM1,-0.379942029193454,0.999976290894045
PAX7,-0.13180774121364378,0.999976290894045
MASP2,0.175054544747245,0.999976290894045
FAM76A,0.19442304660955992,0.999976290894045
TRAF3IP3,0.7217474246547767,0.999976290894045
POMT2,-0.07539902967792603,0.999976290894045
VTA1,0.603322824389486,0.999976290894045
MLXIPL,0.347348229817098,0.999976290894045
BAZ1B,-0.04027978585864796,0.999976290894045
RANBP9,0.20517054188388634,0.999976290894045
ETV7,0.632183741045532,0.999976290894045
SPRTN,-0.04478796934877228,0.999976290894045
METTL13,-0.709384080130321,0.999976290894045
DYRK4,-0.851106644313732,0.999976290894045
ZNF207,0.09774379356118922,0.999976290894045
UQCRC1,0.2885813842102457,0.999976290894045
STARD3NL,-0.11432722150805603,0.999976290894045
CD9,0.45155331720622305,0.999976290894045
HHATL,-3.914202602265688e-4,0.999976290894045
NCAPD2,-0.21526299339758426,0.999976290894045
IFFO1,0.5481535425151531,0.999976290894045
GIPR,0.5582231890633242,0.999976290894045
PHF7,0.615029250066567,0.999976290894045
SEMA3G,-0.1505642102503241,0.999976290894045
NISCH,-0.21906573078051203,0.999976290894045
STAB1,0.9081440700770591,0.999976290894045
FUZ,0.6088355580086313,0.999976290894045
SLC6A13,0.19875412006543033,0.999976290894045
IDS,-0.3284389781197476,0.999976290894045
PRSS3,0.20050762965068109,0.999976290894045
ZNF200,0.08590367925232048,0.999976290894045
CD4,0.04442828493265641,0.999976290894045
LRRC23,0.017194629105111745,0.999976290894045
BTK,0.21598346768017707,0.999976290894045
HFE,0.848278502147088,0.999976290894045
SCMH1,0.05247301164668474,0.999976290894045
FYN,-0.02656472948316598,0.999976290894045
HIVEP2,0.12406471845690183,0.999976290894045
FMO1,0.6083747358377267,0.999976290894045
ELOA,-0.5373957875039714,0.999976290894045
LYPLA2,0.3395240128946938,0.999976290894045
CLCN6,-0.07494005362233107,0.999976290894045
MRC2,-0.07545911009633269,0.999976290894045
SLC6A7,-0.11221443819752108,0.999976290894045
TSPAN9,-0.19022375846564832,0.999976290894045
BTBD7,0.08432795272533065,0.999976290894045
APBA3,-0.01932552728049908,0.999976290894045
MKS1,-0.4389811518672898,0.999976290894045
ABHD5,0.04247436062465474,0.999976290894045
ANOS1,-0.24481538164606167,0.999976290894045
AKAP8L,0.17929642159695808,0.999976290894045
MBTD1,-0.004566788271777028,0.999976290894045
UTP18,-0.3821423398204811,0.999976290894045
RNF216,0.04145500120894069,0.999976290894045
TTC19,-0.11718721760815064,0.999976290894045
PTBP1,0.20101645748741426,0.999976290894045
DPF1,0.30819432397543195,0.999976290894045
